Timestamp;Longitude;Latitude;Height
220522000;14.190921433;40.828874592;85423.7
220523000;14.190921486;40.828874531;85419.3
220524000;14.19092148;40.828874531;85420.5
220525000;14.1909215;40.828874548;85420.2
220526000;14.190921483;40.828874589;85421.6
220527000;14.190921477;40.828874588;85419.1
220528000;14.190921485;40.828874572;85421.4
220529000;14.190921475;40.828874543;85428.2
220530000;14.190921479;40.828874536;85424.7
220531000;14.190921471;40.828874552;85427.1
220532000;14.190921483;40.828874557;85427.9
220533000;14.190921487;40.828874543;85431.8
220534000;14.190921469;40.828874513;85430.0
220535000;14.190921471;40.828874495;85420.0
220536000;14.190921494;40.828874489;85423.1
220537000;14.190921307;40.828874581;85395.4
220538000;14.190921299;40.828874617;85387.2
220539000;14.190921308;40.828874601;85379.2
220540000;14.19092132;40.828874542;85375.5
220541000;14.190921332;40.828874517;85377.1
220542000;14.190921333;40.828874529;85380.0
220543000;14.190921329;40.828874567;85383.4
220544000;14.190921377;40.828874581;85386.9
220545000;14.190921402;40.82887457;85387.4
220546000;14.190921431;40.828874567;85379.5
220547000;14.190921476;40.828874566;85375.5
220548000;14.190921473;40.828874561;85380.2
220549000;14.190921481;40.828874568;85378.1
220550000;14.190921507;40.828874562;85377.9
220551000;14.190921539;40.82887457;85382.3
220552000;14.190921543;40.828874562;85386.1
220553000;14.190921574;40.828874551;85388.6
220554000;14.190921593;40.828874525;85387.1
220555000;14.190921618;40.828874513;85382.8
220556000;14.190921626;40.828874491;85379.6
220557000;14.190921642;40.828874501;85383.2
220558000;14.190921644;40.828874505;85383.9
220559000;14.190921624;40.82887455;85390.2
220560000;14.190921643;40.828874557;85392.0
220561000;14.190921655;40.828874539;85395.6
220562000;14.190921668;40.828874521;85393.3
220563000;14.190921674;40.828874535;85394.5
220564000;14.190921675;40.828874552;85396.9
220565000;14.190921671;40.828874568;85398.8
220566000;14.190921483;40.828874587;85382.3
220567000;14.190921426;40.828874544;85369.8
220568000;14.190921427;40.828874535;85364.1
220569000;14.190921418;40.828874556;85367.2
220570000;14.190921421;40.82887458;85371.5
220571000;14.190921455;40.828874572;85374.8
220572000;14.190921487;40.828874573;85366.6
220573000;14.190921494;40.828874551;85367.1
220574000;14.19092149;40.828874508;85359.8
220575000;14.190921488;40.828874532;85360.6
220576000;14.190921518;40.828874564;85364.6
220577000;14.190921513;40.828874587;85366.7
220578000;14.190921539;40.828874593;85363.1
220579000;14.190921549;40.828874561;85356.2
220580000;14.190921555;40.828874556;85357.5
220581000;14.190921579;40.828874576;85362.7
220582000;14.190921603;40.828874584;85367.5
220583000;14.190921566;40.828874589;85367.9
220584000;14.190921592;40.828874569;85365.9
220585000;14.190921613;40.828874553;85361.8
220586000;14.190921599;40.828874545;85356.1
220587000;14.190921608;40.828874553;85356.4
220588000;14.190921604;40.828874564;85360.3
220589000;14.190921615;40.828874564;85365.1
220589755;14.19092167;40.828874584;85368.5
220590500;14.190936965;40.828867981;77887.1
220591000;14.190936537;40.828865521;78613.7
220592000;14.190922923;40.828872968;76075.3
220593000;14.190921273;40.828876102;75405.2
220594000;14.190919294;40.828877718;75945.7
220595000;14.190919361;40.828876891;76842.5
220596000;14.190905428;40.828891063;85072.7
220597000;14.190909781;40.828881437;86528.9
220598000;14.190910376;40.828880466;87042.9
220599000;14.190910378;40.82887979;87275.7
220600000;14.190910605;40.828878153;87252.5
220601000;14.19091089;40.828877125;87177.2
220602000;14.190911099;40.82887638;87076.6
220603000;14.190911341;40.828875732;86977.7
220604000;14.190921315;40.828874157;85391.8
220605000;14.190921281;40.828874187;85357.6
220606000;14.190921266;40.828874224;85343.4
220607000;14.190921285;40.828874244;85342.4
220608000;14.190921284;40.828874244;85348.4
220609000;14.190921263;40.828874221;85345.8
220610000;14.190921266;40.828874228;85340.3
220611000;14.190921261;40.82887424;85332.7
220612000;14.190921239;40.828874245;85325.3
220613000;14.190921222;40.828874253;85320.1
220614000;14.190921232;40.828874292;85328.7
220615000;14.190921295;40.828874288;85342.9
220616000;14.190921287;40.828874347;85359.2
220617000;14.190921279;40.828874386;85370.0
220618000;14.190921281;40.828874411;85371.9
220619000;14.190921265;40.828874419;85367.1
220620000;14.1909213;40.828874413;85371.2
220621000;14.190921317;40.828874409;85379.5
220622000;14.190921315;40.828874427;85385.7
220623000;14.190921315;40.828874463;85395.2
220624000;14.190921323;40.828874468;85400.7
220625000;14.190921336;40.828874443;85404.8
220626000;14.190921198;40.82887444;85381.1
220627000;14.190921083;40.828874393;85346.1
220628000;14.190921066;40.828874408;85353.6
220629000;14.190921067;40.828874426;85359.2
220630000;14.190921114;40.828874426;85364.9
220631000;14.190921161;40.828874446;85371.5
220632000;14.190921167;40.828874472;85378.6
220633000;14.190921181;40.828874484;85389.1
220634000;14.190921181;40.828874485;85392.9
220635000;14.190921214;40.828874463;85385.0
220636000;14.190921251;40.828874445;85385.8
220637000;14.190921269;40.828874464;85387.1
220638000;14.190921277;40.828874471;85391.3
220639000;14.19092129;40.828874461;85396.0
220640000;14.190921282;40.82887443;85396.0
220641000;14.1909213;40.828874426;85393.2
220642000;14.190921321;40.828874447;85393.9
220643000;14.190921338;40.828874474;85394.2
220644000;14.190921341;40.828874473;85395.8
220645000;14.190921348;40.828874442;85401.3
220646000;14.190921369;40.828874406;85396.6
220647000;14.190921403;40.828874363;85385.8
220648000;14.190921417;40.828874349;85379.0
220649000;14.190921427;40.828874353;85374.7
220650000;14.190921415;40.828874401;85373.8
220651000;14.190921416;40.82887443;85372.5
220652000;14.190921438;40.828874403;85374.5
220653000;14.190921445;40.828874367;85379.6
220654000;14.190921435;40.82887434;85375.6
220655000;14.190921444;40.828874335;85371.6
220656000;14.190921477;40.828874372;85368.5
220657000;14.190921495;40.828874405;85369.3
220658000;14.19092128;40.828874436;85315.4
220659000;14.190921243;40.828874418;85302.9
220660000;14.190921254;40.828874389;85303.5
220661000;14.190921267;40.82887436;85296.8
220662000;14.190921284;40.828874352;85298.0
220663000;14.190921294;40.828874338;85297.0
220664000;14.190921335;40.828874333;85298.1
220665000;14.190921319;40.828874346;85303.6
220666000;14.190921357;40.828874339;85310.5
220667000;14.190921389;40.828874326;85315.5
220667869;14.190921355;40.828874276;85316.4
220668117;14.190921355;40.828874276;85316.4
220668500;14.190954563;40.828841437;85164.7
220669000;14.190910521;40.828885125;89281.8
220670000;14.190913609;40.828879413;83752.0
220671000;14.190918494;40.828882906;80872.1
220672000;14.190920663;40.828885048;79627.8
220673000;14.190923066;40.828883399;80128.9
220674000;14.190925628;40.828882867;79622.3
220675000;14.190927577;40.828882503;79055.2
220676000;14.190928799;40.828882202;78594.9
220677000;14.190929221;40.828881509;78444.9
220678000;14.190929436;40.828880911;78316.2
220679000;14.190929599;40.828880355;78219.8
220680000;14.19092968;40.828879809;78119.8
220681000;14.190929669;40.828879317;78023.9
220682000;14.190929592;40.828878879;77939.4
220683000;14.19092951;40.828878451;77834.2
220684000;14.190929398;40.828878123;77749.1
220685000;14.190929226;40.828877788;77652.8
220686000;14.190913782;40.828883266;77787.9
220687000;14.190921079;40.828877721;80231.4
220688000;14.190921277;40.828876541;81337.0
220689000;14.190921259;40.828875854;81977.3
220690000;14.190921119;40.828875131;82473.0
220691000;14.190920953;40.828874583;82789.0
220692000;14.190921275;40.828874149;85235.3
220693000;14.190921348;40.828874165;85284.5
220694000;14.190921339;40.82887417;85298.9
220695000;14.190921326;40.828874176;85307.0
220696000;14.19092129;40.8288742;85316.0
220697000;14.190921285;40.828874183;85321.0
220698000;14.190921285;40.828874159;85332.6
220699000;14.19092126;40.828874154;85333.9
220700000;14.190921233;40.828874174;85334.8
220701000;14.19092122;40.828874183;85341.2
220702000;14.190921207;40.828874179;85347.2
220703000;14.190921181;40.828874179;85351.5
220704000;14.190921189;40.828874118;85360.4
220705000;14.190921201;40.828874109;85364.3
220706000;14.190921197;40.828874138;85369.9
220707000;14.190921183;40.828874172;85379.8
220708000;14.190921194;40.828874197;85385.7
220709000;14.190921202;40.828874186;85391.0
220710000;14.190921208;40.828874162;85392.5
220711000;14.190921208;40.828874167;85389.8
220712000;14.190921228;40.828874212;85391.7
220713000;14.19092124;40.828874251;85390.7
220714000;14.19092125;40.828874262;85395.5
220715000;14.190921251;40.828874234;85397.7
220716000;14.190921108;40.828874289;85387.9
220717000;14.190921068;40.828874297;85349.7
220718000;14.190921071;40.828874331;85346.2
220719000;14.190921081;40.828874347;85347.3
220720000;14.190921104;40.828874344;85343.0
220721000;14.190921117;40.828874314;85340.4
220722000;14.190921123;40.828874293;85337.9
220723000;14.190921113;40.828874273;85338.0
220724000;14.190921123;40.828874256;85340.1
220725000;14.190921149;40.828874261;85339.8
220726000;14.190921155;40.82887425;85339.0
220727000;14.190921164;40.828874238;85338.7
220728000;14.190921159;40.82887422;85335.1
220729000;14.19092118;40.828874208;85336.1
220730000;14.190921229;40.828874192;85327.0
220731000;14.190921252;40.828874213;85331.3
220732000;14.190921242;40.828874218;85335.8
220733000;14.190921247;40.828874194;85332.3
220734000;14.190921281;40.828874185;85337.9
220735000;14.1909213;40.828874198;85340.5
220736000;14.190921284;40.828874232;85345.9
220737000;14.190921291;40.828874249;85350.0
220738000;14.190921305;40.82887425;85351.1
220739000;14.190921285;40.828874268;85355.7
220740000;14.190921275;40.828874276;85356.1
220741000;14.190921304;40.828874267;85360.9
220742000;14.190921304;40.828874282;85370.5
220743000;14.190921296;40.828874305;85374.7
220744000;14.190921318;40.828874304;85383.1
220745000;14.190921298;40.828874277;85386.5
220746000;14.190921224;40.828874247;85357.7
220747000;14.190921211;40.828874237;85330.5
220748000;14.190921226;40.828874255;85324.0
220749000;14.190921258;40.828874276;85325.2
220750000;14.190921252;40.82887426;85327.3
220751000;14.190921255;40.828874248;85322.6
220752000;14.190921267;40.828874268;85324.4
220753000;14.190921248;40.82887426;85327.8
220754000;14.190921273;40.82887426;85321.2
220755000;14.190921287;40.828874269;85318.3
220755523;14.19092124;40.82887429;85314.5
220756000;14.190924882;40.828886421;77770.9
220757000;14.190911482;40.828861133;81210.4
220758000;14.19091743;40.828877565;77208.5
220759000;14.190922287;40.828884067;76437.9
220760000;14.190922999;40.828886202;77406.1
220761000;14.19092371;40.82888683;78038.8
220762000;14.190923222;40.828888574;77635.8
220763000;14.190922841;40.828889569;77213.6
220764000;14.190922729;40.828890094;76829.4
220765000;14.190922806;40.8288903;76484.7
220766000;14.190922763;40.828890351;76195.6
220767000;14.190922658;40.828890362;75928.4
220768000;14.190922673;40.828890248;75704.1
220769000;14.190922722;40.828890016;75495.9
220770000;14.190922757;40.828889738;75317.1
220771000;14.190922923;40.828889327;75161.7
220772000;14.190923123;40.828888948;75015.4
220773000;14.190923283;40.828888542;74884.7
220774000;14.190923442;40.828888129;74773.5
220775000;14.190923547;40.828887694;74664.0
220776000;14.190923607;40.828887315;74552.1
220777000;14.190916643;40.828888251;73681.8
220778000;14.190919217;40.828883682;77644.7
220779000;14.190919984;40.828882032;79241.6
220780000;14.190920376;40.828879917;80340.5
220781000;14.190920611;40.828878604;80968.5
220782000;14.190921002;40.828874379;85122.2
220783000;14.190921055;40.828874401;85187.5
220784000;14.19092107;40.828874392;85214.6
220785000;14.190921055;40.828874393;85222.3
220786000;14.190921047;40.828874399;85226.2
220787000;14.190921055;40.828874409;85230.9
220788000;14.190921065;40.828874423;85236.4
220789000;14.190921058;40.828874429;85237.7
220790000;14.19092107;40.828874428;85249.1
220791000;14.190921065;40.828874411;85256.0
220792000;14.190921047;40.828874404;85261.7
220793000;14.190921043;40.828874407;85266.7
220794000;14.190921044;40.828874404;85272.1
220795000;14.19092111;40.82887441;85269.8
220796000;14.190921136;40.828874427;85270.0
220797000;14.190921107;40.828874402;85270.8
220798000;14.190921152;40.828874391;85272.1
220799000;14.190921213;40.828874389;85269.2
220800000;14.190921229;40.828874382;85270.1
220801000;14.190921237;40.828874371;85266.5
220802000;14.19092124;40.828874361;85264.3
220803000;14.190921212;40.828874361;85264.0
220804000;14.190921231;40.828874365;85261.6
220805000;14.190921258;40.828874358;85263.0
220806000;14.190921228;40.828874383;85252.1
220807000;14.190921195;40.828874389;85242.0
220808000;14.190921192;40.828874398;85245.1
220809000;14.190921226;40.828874393;85239.9
220810000;14.190921245;40.828874386;85233.6
220811000;14.190921248;40.828874373;85231.3
220812000;14.190921248;40.828874337;85232.4
220813000;14.190921274;40.828874323;85228.7
220814000;14.190921269;40.828874358;85230.9
220815000;14.190921264;40.828874369;85234.7
220816000;14.190921272;40.828874364;85231.2
220817000;14.190921267;40.828874359;85226.8
220818000;14.190921256;40.828874361;85221.9
220819000;14.190921283;40.828874349;85209.8
220820000;14.190921297;40.828874331;85208.3
220821000;14.190921312;40.828874335;85206.7
220822000;14.190921343;40.828874346;85205.6
220823000;14.190921341;40.82887432;85202.5
220824000;14.190921382;40.828874291;85201.6
220825000;14.190921388;40.828874252;85204.0
220826000;14.190921392;40.828874283;85201.4
220827000;14.190921415;40.828874317;85200.8
220828000;14.19092143;40.828874316;85204.3
220829000;14.190921432;40.828874309;85209.5
220830000;14.190921435;40.828874292;85210.1
220831000;14.190921442;40.828874265;85209.6
220832000;14.190921424;40.828874279;85211.4
220833000;14.190921436;40.828874294;85211.2
220834000;14.190921456;40.8288743;85215.4
220835000;14.190921457;40.828874266;85223.1
220836000;14.190921474;40.828874217;85228.5
220837000;14.190921285;40.828874313;85224.1
220838000;14.190921249;40.828874362;85215.9
220839000;14.190921256;40.828874401;85215.7
220840000;14.190921258;40.828874398;85214.3
220841000;14.190921277;40.828874372;85214.8
220842000;14.190921259;40.828874346;85214.8
220843000;14.190921292;40.828874319;85217.6
220844000;14.190921311;40.828874341;85209.5
220845000;14.190921328;40.82887434;85209.8
220845499;14.190921357;40.828874353;85214.8
220846000;14.190935126;40.828851329;86202.2
220847000;14.190952034;40.828834431;88967.0
220848000;14.190946841;40.828845343;86026.3
220849000;14.190943572;40.828852428;85065.6
220850000;14.190941782;40.828858292;84370.2
220851000;14.190940975;40.828861953;83952.2
220852000;14.190935789;40.828867114;82149.4
220853000;14.190932846;40.828870338;80813.9
220854000;14.190931407;40.828871665;80219.4
220855000;14.190930379;40.828872527;79761.0
220856000;14.190929673;40.828873044;79411.6
220857000;14.190928767;40.828873227;79053.2
220858000;14.190928138;40.828873342;78753.5
220859000;14.190927302;40.828873577;78437.4
220860000;14.190926677;40.828873683;78163.6
220861000;14.190926293;40.828873668;77962.9
220862000;14.19092625;40.828873469;77837.4
220863000;14.190926447;40.828873184;77770.3
220864000;14.190926756;40.828872832;77733.6
220865000;14.19092701;40.828872561;77694.2
220866000;14.19092737;40.828872192;77663.7
220867000;14.190921515;40.828878039;77898.8
220868000;14.190923529;40.828877117;80197.3
220869000;14.190923926;40.828877298;81234.5
220870000;14.190924047;40.828877307;81877.1
220871000;14.190924028;40.828877113;82240.1
220872000;14.190924005;40.828876931;82494.7
220873000;14.190923956;40.828876738;82682.3
220874000;14.190923899;40.828876559;82812.8
220875000;14.190923848;40.828876397;82906.3
220876000;14.19092383;40.828876246;82974.5
220877000;14.190923824;40.828876137;83017.2
220878000;14.19092382;40.828876038;83030.1
220879000;14.190923835;40.828875982;83039.0
220880000;14.190923824;40.828875964;83047.3
220881000;14.190923804;40.828875866;83047.6
220882000;14.190923814;40.828875687;83043.7
220883000;14.190923803;40.828875477;83030.9
220884000;14.19092378;40.82887526;83013.1
220885000;14.190923727;40.82887503;82989.7
220886000;14.19092368;40.828874767;82961.9
220887000;14.190923626;40.828874505;82934.0
220888000;14.190923551;40.828874223;82908.6
220889000;14.190923462;40.828873979;82888.4
220890000;14.190923344;40.82887361;82850.9
220891000;14.190923223;40.828873208;82811.1
220892000;14.190923074;40.828872849;82772.6
220893000;14.190922902;40.828872579;82727.2
220894000;14.190922752;40.828872382;82686.8
220895000;14.190922615;40.828872206;82655.4
220896000;14.190922437;40.8288721;82624.6
220897000;14.190922283;40.828872495;82698.7
220898000;14.190922191;40.828873089;82820.0
220899000;14.190922125;40.8288737;82952.2
220900000;14.190922072;40.828874296;83086.8
220901000;14.190922047;40.828874856;83223.6
220902000;14.190922048;40.828875363;83354.4
220903000;14.190922079;40.828875853;83488.0
220904000;14.19092209;40.828876281;83621.6
220905000;14.190922114;40.828876634;83746.4
220906000;14.190922131;40.828876886;83860.4
220907000;14.190922139;40.828877104;83951.4
220908000;14.190922105;40.828877278;84028.6
220909000;14.190922085;40.828877428;84103.2
220910000;14.190922056;40.828877658;84168.7
220911000;14.19092203;40.828877926;84229.3
220912000;14.190922;40.828878137;84277.0
220913000;14.190921972;40.828878299;84317.8
220914000;14.190921926;40.828878418;84345.9
220915000;14.19092189;40.828878517;84365.0
220916000;14.190921822;40.828878572;84387.7
220917000;14.19092177;40.828878629;84405.1
220918000;14.190921705;40.828878689;84419.5
220919000;14.190921613;40.828878739;84426.8
220920000;14.190921509;40.828878717;84427.2
220921000;14.190921384;40.828878663;84424.9
220922000;14.190921259;40.828878599;84414.0
220923000;14.190921145;40.828878563;84404.1
220924000;14.190921014;40.828878536;84392.7
220925000;14.190920905;40.828878506;84378.7
220926000;14.190920729;40.82887845;84362.4
220927000;14.190920545;40.828878563;84384.0
220928000;14.190920395;40.828878783;84422.8
220929000;14.190920293;40.828879026;84467.5
220930000;14.190920206;40.828879321;84523.4
220931000;14.190920126;40.828879544;84584.4
220932000;14.190920017;40.828879673;84626.9
220932999;14.190919905;40.828879747;84657.3
220934000;14.190919796;40.828879807;84684.1
220935000;14.1909197;40.8288799;84712.3
220936000;14.190919633;40.828879968;84742.6
220937000;14.190919574;40.828880033;84765.5
220938000;14.190919519;40.828880059;84776.4
220939000;14.190919441;40.82888006;84770.2
220940000;14.190919381;40.828880045;84763.2
220941000;14.190919312;40.828879989;84755.2
220942000;14.190919244;40.828879858;84741.5
220943000;14.190919154;40.828879716;84725.0
220944000;14.190919057;40.828879528;84700.9
220945000;14.190918953;40.828879311;84683.6
220946000;14.190918832;40.828879072;84656.4
220947000;14.190918711;40.828878849;84624.9
220948000;14.190918598;40.828878657;84595.0
220949000;14.190918489;40.828878453;84565.9
220950000;14.19091837;40.828878223;84538.2
220951000;14.190918245;40.828877964;84514.8
220952000;14.190918126;40.828877705;84493.9
220953000;14.190918035;40.82887751;84472.9
220954000;14.190917953;40.828877353;84453.9
220955000;14.19091785;40.828877216;84429.3
220956000;14.190917744;40.828877072;84400.8
220957000;14.190917649;40.828877004;84420.5
220958000;14.190917577;40.828877007;84436.6
220959000;14.190917549;40.828877018;84464.4
220960000;14.190917557;40.828877011;84495.7
220961000;14.190917594;40.828877011;84524.2
220962000;14.190917612;40.828877014;84552.1
220963000;14.190917606;40.828877028;84574.3
220964000;14.190917605;40.828877014;84591.9
220965000;14.190917622;40.828876986;84590.4
220966000;14.190917652;40.828876934;84590.3
220967000;14.190917677;40.828876893;84589.5
220968000;14.190917684;40.82887683;84584.0
220969000;14.190917704;40.828876772;84578.7
220970000;14.190917728;40.828876734;84569.8
220971000;14.190917746;40.828876694;84555.6
220972000;14.190917769;40.828876654;84544.9
220973000;14.190917802;40.828876609;84530.5
220974000;14.190917834;40.828876586;84519.7
220975000;14.190917879;40.828876573;84510.8
220976000;14.190917912;40.828876564;84507.4
220977000;14.190917948;40.828876541;84503.8
220978000;14.190917969;40.828876504;84496.2
220979000;14.190917962;40.828876484;84485.4
220980000;14.190917965;40.828876462;84480.1
220981000;14.190917991;40.828876414;84477.5
220982000;14.190918028;40.828876375;84468.0
220983000;14.190918058;40.828876312;84454.9
220984000;14.190918077;40.82887626;84449.5
220985000;14.190918094;40.828876194;84444.8
220986000;14.190917989;40.828876168;84434.8
220987000;14.190917952;40.828876228;84454.9
220988000;14.190917959;40.828876327;84493.0
220989000;14.190917983;40.82887643;84530.9
220990000;14.190918026;40.828876535;84567.6
220991000;14.190918064;40.828876618;84597.2
220992000;14.190918099;40.828876679;84629.4
220993000;14.190918138;40.828876734;84669.8
220994000;14.1909182;40.828876804;84709.3
220995000;14.190918296;40.828876862;84748.1
220996000;14.190918374;40.828876913;84780.1
220997000;14.190918414;40.82887697;84799.5
220998000;14.19091846;40.828877008;84816.0
220999000;14.190918479;40.828877001;84834.7
221000000;14.190918513;40.828877001;84855.4
221001000;14.190918565;40.828877015;84873.3
221002000;14.190918608;40.828877063;84880.8
221003000;14.190918633;40.828877132;84880.1
221004000;14.190918655;40.828877207;84876.5
221005000;14.190918698;40.828877255;84865.2
221006000;14.190918734;40.828877269;84856.2
221007000;14.190918771;40.828877263;84851.4
221008000;14.190918773;40.828877241;84844.4
221009000;14.190918752;40.828877216;84835.9
221010000;14.190918749;40.828877175;84829.3
221011000;14.190918788;40.828877121;84824.8
221012000;14.190918803;40.828877084;84814.4
221013000;14.190918815;40.828877053;84803.2
221014000;14.190918806;40.828877021;84788.0
221015000;14.190918814;40.828876981;84772.6
221016000;14.190918772;40.828876952;84737.2
221017000;14.190918791;40.828876975;84751.0
221018000;14.190918865;40.828877024;84790.6
221019000;14.190918939;40.828877084;84830.6
221020000;14.190918998;40.828877125;84868.5
221021000;14.190919064;40.828877154;84897.6
221022000;14.190919118;40.828877204;84924.9
221023000;14.190919178;40.828877233;84949.4
221024000;14.19091924;40.828877242;84975.6
221025000;14.190919342;40.828877284;85004.1
221026000;14.190919396;40.828877301;85019.3
221027000;14.190919445;40.82887729;85029.3
221028000;14.190919485;40.828877283;85032.5
221029000;14.190919513;40.828877281;85045.3
221030000;14.190919555;40.828877275;85049.8
221031000;14.19091961;40.828877255;85059.1
221032000;14.190919654;40.828877211;85064.6
221033000;14.190919693;40.828877153;85065.7
221034000;14.19091973;40.828877106;85064.5
221035000;14.190919693;40.828876956;85054.1
221036000;14.190919653;40.828876813;85042.2
221037000;14.190921638;40.828874477;85218.9
221038000;14.190921629;40.828874477;85218.0
221039000;14.190921661;40.828874427;85226.0
221040000;14.190921649;40.828874443;85230.6
221041000;14.190921663;40.828874471;85230.9
221042000;14.190921667;40.82887451;85230.0
221043000;14.190921687;40.828874524;85229.3
221044000;14.190921674;40.828874491;85233.9
221045000;14.190921691;40.828874461;85235.6
221046000;14.19092169;40.828874464;85239.4
221047000;14.190921578;40.828874563;85212.1
221048000;14.190921566;40.828874598;85204.3
221049000;14.190921575;40.828874607;85210.6
221050000;14.19092158;40.828874625;85207.1
221051000;14.190921588;40.828874599;85210.1
221052000;14.190921626;40.828874593;85211.5
221053000;14.190921629;40.828874598;85212.3
221054000;14.190921647;40.828874606;85221.1
221055000;14.190921653;40.828874613;85225.9
221056000;14.190921648;40.828874621;85226.2
221057000;14.190921645;40.828874614;85230.6
221058000;14.19092163;40.828874583;85233.0
221059000;14.190921634;40.828874581;85232.1
221060000;14.190921646;40.828874592;85231.6
221061000;14.190921643;40.828874596;85231.0
221062000;14.190921665;40.828874599;85224.3
221063000;14.190921661;40.828874594;85223.8
221064000;14.190921654;40.82887458;85220.3
221065000;14.190921653;40.828874586;85227.9
221066000;14.190921675;40.828874596;85232.1
221067000;14.19092171;40.828874594;85234.8
221068000;14.190921692;40.828874598;85230.6
221069000;14.190921707;40.8288746;85230.7
221070000;14.190921723;40.828874608;85227.4
221071000;14.190921748;40.828874624;85233.6
221072000;14.19092174;40.828874611;85239.8
221073000;14.190921766;40.828874585;85246.2
221074000;14.190921778;40.828874592;85254.4
221075000;14.190921791;40.828874582;85257.9
221076000;14.190921638;40.828874649;85213.9
221077000;14.190921568;40.828874682;85208.0
221078000;14.190921582;40.828874658;85209.0
221079000;14.190921595;40.82887466;85205.1
221080000;14.190921613;40.82887472;85205.6
221081000;14.190921628;40.828874709;85213.1
221082000;14.190921645;40.828874717;85215.6
221083000;14.190921643;40.828874709;85212.8
221084000;14.190921626;40.828874698;85209.9
221085000;14.190921635;40.828874685;85207.2
221086000;14.190921655;40.828874709;85210.9
221087000;14.190921649;40.828874716;85219.6
221088000;14.190921643;40.828874713;85222.9
221089000;14.190921642;40.828874723;85218.0
221090000;14.19092164;40.828874689;85215.9
221091000;14.190921664;40.828874666;85220.7
221092000;14.190921645;40.828874671;85226.7
221093000;14.190921659;40.8288747;85229.7
221094000;14.190921681;40.828874713;85229.1
221095000;14.190921618;40.828874706;85225.8
221096000;14.190921635;40.82887468;85223.9
221097000;14.190921641;40.828874693;85230.0
221098000;14.190921583;40.828874712;85234.6
221099000;14.190921587;40.828874731;85243.2
221100000;14.190921594;40.828874751;85258.0
221101000;14.190921602;40.828874771;85264.0
221101703;14.190921587;40.828874801;85264.2
221102500;14.19090264;40.828894946;72105.9
221103000;14.190912128;40.828884997;77270.8
221104000;14.190909734;40.828879599;77091.6
221105000;14.190907049;40.828878549;76710.0
221106000;14.190905777;40.828878687;83660.4
221107000;14.190900974;40.828875722;85284.4
221108000;14.190901541;40.828876724;86500.2
221109000;14.190901636;40.828877563;86078.4
221110000;14.190903023;40.82887693;85714.1
221111000;14.190903527;40.828876584;85525.0
221112000;14.190904046;40.828876176;85402.3
221113000;14.190904625;40.828875868;85299.9
221114000;14.190905225;40.828875536;85205.2
221115000;14.190905751;40.828875203;85096.4
221116000;14.190906201;40.82887492;84992.5
221117000;14.190906617;40.82887467;84894.0
221118000;14.190907014;40.828874497;84802.8
221119000;14.190907366;40.82887435;84720.2
221120000;14.190907665;40.828874256;84643.7
221121000;14.190907915;40.828874154;84572.4
221122000;14.190908158;40.828874067;84499.7
221123000;14.190908438;40.828873968;84440.8
221124000;14.190908707;40.828873859;84396.4
221125000;14.190908923;40.828873778;84355.0
221126000;14.190909126;40.828873649;84313.7
221127000;14.19090927;40.828873542;84280.1
221128000;14.190909431;40.828873447;84257.8
221129000;14.190909581;40.828873401;84242.3
221130000;14.190909709;40.828873372;84225.4
221131000;14.190909816;40.828873339;84213.9
221132000;14.190909902;40.828873321;84202.6
221133000;14.190909981;40.828873331;84197.6
221134000;14.190910084;40.828873332;84187.6
221135000;14.190910181;40.828873336;84178.5
221136000;14.190910244;40.828873326;84176.5
221137000;14.190910274;40.828873314;84175.1
221138000;14.190910317;40.82887363;84188.8
221139000;14.190910381;40.828874078;84224.8
221140000;14.190910423;40.828874762;84275.5
221141000;14.190910522;40.828875469;84330.9
221142000;14.190910608;40.828876085;84375.7
221143000;14.190910732;40.828876602;84418.4
221144000;14.19091085;40.828876999;84452.4
221145000;14.190910955;40.828877353;84491.4
221146000;14.190911068;40.828877605;84527.7
221147000;14.190911192;40.82887778;84551.1
221148000;14.190911311;40.828877913;84574.4
221149000;14.19091142;40.828878017;84598.6
221150000;14.190911554;40.828878097;84621.8
221151000;14.190911686;40.82887816;84645.0
221152000;14.190911808;40.828878187;84667.7
221153000;14.190911933;40.828878213;84689.4
221154000;14.190912055;40.828878179;84714.4
221155000;14.190912188;40.828878112;84724.3
221156000;14.190912276;40.828878021;84735.6
221157000;14.19091236;40.828877881;84743.9
221158000;14.190912441;40.828877744;84758.3
221159000;14.190912532;40.828877608;84770.6
221160000;14.190912577;40.828877441;84774.9
221161000;14.190912617;40.828877272;84769.2
221162000;14.190912632;40.828877113;84759.7
221163000;14.190912654;40.828876961;84749.1
221164000;14.190912731;40.828876818;84739.4
221165000;14.190912788;40.828876676;84726.8
221166000;14.190912792;40.828876587;84687.6
221167000;14.190912839;40.828876636;84718.1
221168000;14.19091292;40.828876768;84790.9
221169000;14.190913059;40.828876909;84881.2
221170000;14.190913226;40.828877071;84987.6
221171000;14.190913414;40.828877167;85098.4
221172000;14.190913616;40.828877231;85208.8
221173000;14.19091382;40.828877253;85294.9
221174000;14.190913989;40.828877211;85358.5
221175000;14.190914126;40.828877182;85417.8
221176000;14.190914265;40.828877153;85470.8
221177000;14.190914416;40.828877138;85516.5
221178000;14.190914564;40.828877154;85552.1
221179000;14.190914689;40.82887715;85582.3
221180000;14.190914805;40.828877146;85583.9
